recipient_type,number_of_forms_1042s,u_s_tax_withheld,total_u_s_source_income,interest_income,country,year,tax_haven,afchange,cayman,share_of_total_interest,share_of_total_income,share_of_total_forms,non_int_income,share_of_nonint_inc
Individuals,4937,7620,31326,2855,Curacao,2019,0,1,0,0.001078434483310896,0.002130706310165025,9.6716307971994e-4,28471,0.0023617956349543763
Corporations,2532,6949,100095,67973,Curacao,2019,0,1,0,1.9917767133825282e-4,1.43684868924345e-4,0.0032249272098775496,32122,9.03927131147718e-5
Individuals,3384,1075,10896,3334,Cyprus,2019,0,1,0,0.0012593697258698868,7.411152383182697e-4,6.629288761945062e-4,7562,6.273014151777245e-4
Corporations,1901,6442,228758,72586,Cyprus,2019,0,1,0,2.1269490020682356e-4,3.28378672714874e-4,0.002421242743276944,156172,4.3947483944213123e-4
Individuals,23492,3509,29933,2714,Czech Republic,2019,0,1,0,0.001025173796044053,0.0020359583726671042,0.004602105543605597,27219,0.0022579366860251892
Corporations,842,3717,96390,14404,Czech Republic,2019,0,1,0,4.220727609427557e-5,1.3836639707895114e-4,0.0010724284007570682,81986,2.3071219031902372e-4
Individuals,16441,23580,210424,27871,Denmark,2019,0,1,0,0.010527862516412603,0.014312447954100915,0.003220807817232233,182553,0.015143580434400838
Corporations,4570,77627,4211505,1322236,Denmark,2019,0,1,0,0.003874477916814118,0.006045552164436021,0.005820662460166035,2889269,0.008130529351485075
Individuals,9250,5434,37164,14571,Dominican Republic,2019,0,1,0,0.00550398208627778,0.002527790631136213,0.0018120839553189072,22593,0.0018741894833523313
Corporations,485,680,17264,12761,Dominican Republic,2019,0,1,0,3.739288046647116e-5,2.478221266906331e-5,6.177289481795464e-4,4503,1.2671638975027003e-5
Individuals,196,133,951,12,East Timor,2019,0,1,0,4.532824448241944e-6,6.468434211092827e-5,3.8396589755946576e-5,939,7.789421169689014e-5
Corporations,4,0,125,102,East Timor,2019,0,1,0,2.9888518200611695e-7,1.7943562231423273e-7,5.094671737563269e-6,23,6.47230060905221e-8
Individuals,11303,2432,29256,1958,Egypt,2019,0,1,0,7.396058558048105e-4,0.0019899107390087462,0.002214268642915633,27298,0.0022644900861573027
Corporations,127,102,2972,265,Egypt,2019,0,1,0,7.765154238394214e-7,4.266261356143197e-6,1.617558276676338e-4,2707,7.617616412480145e-6
Individuals,12652,2607,19474,593,Finland,2019,0,1,0,2.239970748172894e-4,0.00132456664381516,0.0024785390489399798,18881,0.0015662626315750617
Corporations,3062,29449,1284140,472721,Finland,2019,0,1,0,0.0013851892365011138,0.0018433636803087904,0.0038999712151046827,811419,0.0022833685599550155
Individuals,99908,43992,385065,58038,France,2019,0,1,0,0.021923005443922162,0.02619103700835394,0.019572073925189337,327027,0.027128339050691046
Corporations,11585,63175,36211447,14404660,France,2019,0,1,0,0.042209210057217963,0.05198098821875084,0.01475544301991762,21806787,0.06136525251372688
Individuals,1492,245,7629,172,Gabon,2019,0,1,0,6.497048375813453e-5,5.18903097754229e-4,2.922842444687362e-4,7457,6.185911998122575e-4
Corporations,228,642,239351,46130,Gabon,2019,0,1,0,1.3517228868570758e-4,3.4358476509227135e-4,2.903962890411064e-4,193221,5.437323460789901e-4
Individuals,401701,67362,1026223,99147,Germany,2019,0,1,0,0.037451328797487,0.06980079875300016,0.07869361480384436,927076,0.0769050630491013
Corporations,31094,287768,29472672,9887207,Germany,2019,0,1,0,0.02897195748752111,0.042307577932666096,0.039603430751948075,19585465,0.05511435523829163
Individuals,22047,13945,75881,8223,Greece,2019,0,1,0,0.003106117953157792,0.005161211949231702,0.004319028644639562,67658,0.005612530963778694
Corporations,464,1002,83434,18891,Greece,2019,0,1,0,5.5355293855662305e-5,1.1976825369732554e-4,5.909819215573393e-4,64543,1.8162682530872037e-4
Individuals,11765,6106,35964,11890,Guatemala,2019,0,1,0,0.004491273557466393,0.002446170010176051,0.002304774890197507,24074,0.001997044997221441
Corporations,565,510,65559,7539,Guatemala,2019,0,1,0,2.2091131246510936e-5,9.410895970639027e-5,7.196223829308118e-4,58020,1.632708179726997e-4
Individuals,325,195,5640,2317,Guernsey,2019,0,1,0,8.75212853881382e-4,3.8361691851276073e-4,6.366781464633998e-5,3323,2.7565757770901594e-4
Corporations,10506,134697,1495423,895084,Guernsey,2019,0,1,0,0.0026228171004976783,0.002146657253024135,0.013381155318709927,600339,0.0016893802066686066
Individuals,8427,4853,24165,5983,Honduras,2019,0,1,0,0.002259990722819296,0.0016436352545852594,0.00165085745853756,18182,0.0015082774835706674
Corporations,212,300,90665,89457,Honduras,2019,0,1,0,2.621310953600118e-4,1.3014824557695928e-4,2.700176020908533e-4,1208,3.399364841623944e-6
Individuals,84971,53923,322960,83066,Hong Kong,2019,1,1,0,0.03137696630147211,0.021966829787744894,0.016645901164043554,239894,0.019900270522698365
Corporations,5306,128037,2775819,2147214,Hong Kong,2019,1,1,0,0.006291867129373356,0.003984646477573369,0.006758082059877677,628605,0.0017689219671101152
Individuals,11659,2205,21435,1181,Hungary,2019,0,1,0,4.4610547278114466e-4,0.0014579483419008912,0.002284009387574393,20254,0.0016801590667825485
Corporations,775,3747,1299256,1179841,Hungary,2019,0,1,0,0.0034572254119929315,0.001865062471244006,9.870926491528835e-4,119415,3.360390335782477e-4
Individuals,191553,36816,255901,15513,India,2019,0,1,0,0.005859808805464773,0.01740566543693865,0.0375254181506165,240388,0.019941250012132084
Corporations,3382,80810,6714936,208071,India,2019,0,1,0,6.096993990705368e-4,0.009639189759681957,0.004307544954109744,6506865,0.01831060274022631
Individuals,18384,2551,23185,2627,Indonesia,2019,0,1,0,9.92310818794299e-4,0.0015769784141344606,0.0036014433983332745,20558,0.0017053772141263767
Corporations,334,325,36306,32535,Indonesia,2019,0,1,0,9.533558231930406e-5,5.211671762992427e-5,4.25405090086533e-4,3771,1.061175895510256e-5
Individuals,1424,483,2911,117,Iraq,2019,0,1,0,4.419503837035895e-5,1.9799802301252598e-4,2.789629786350404e-4,2794,2.317746831534729e-4
Corporations,12,199,695,4,Iraq,2019,0,1,0,1.1720987529651644e-8,9.97662060067134e-7,1.528401521268981e-5,691,1.9445042264587294e-6
Individuals,76180,10441,124430,6794,Ireland,2019,0,1,0,0.002566334108446314,0.00846337822172745,0.014923735753102092,117636,0.009758427568876857
Corporations,21429,1413274,40272087,26241396,Ireland,2019,0,1,0,0.07689376881916264,0.057809975941903374,0.027293430166060825,14030691,0.03948297821944494
Individuals,74393,32151,343919,115037,Israel,2019,0,1,0,0.04345354383770071,0.023392401949998254,0.014573660723031293,228882,0.018986776316941012
Corporations,13971,111299,1549405,889475,Israel,2019,0,1,0,0.0026063813457342243,0.00222414760313427,0.01779441471137411,659930,0.0018570718873616632
Individuals,88610,14806,311735,26922,Italy,2019,0,1,0,0.010169391649630802,0.021203336895846716,0.017358784787114417,284813,0.023626500656045126
Corporations,5466,95578,2499900,572412,Italy,2019,0,1,0,0.0016773084784557392,0.003588568897786803,0.006961868929380208,1927488,0.005424035546235143
Individuals,1090,127,969,217,Ivory Coast,2019,0,1,0,8.196857543904182e-5,6.59086514253307e-5,2.1353205527541717e-4,752,6.238173290315377e-5
Corporations,13,3,4893,4882,Ivory Coast,2019,0,1,0,1.4305465279939832e-5,7.023827999868326e-6,1.6557683147080626e-5,11,3.0954481173727965e-8
Individuals,5429,2584,18197,2361,Jamaica,2019,0,1,0,8.918332101916025e-4,0.0012377086996767212,0.0010635463560460915,15836,0.00131366638597652
Corporations,664,809,164825,158218,Jamaica,2019,0,1,0,4.63617801241606e-4,2.3660381158354727e-4,8.457155084355027e-4,6607,1.859238701043824e-5
Individuals,278890,23559,878558,35044,Japan,2019,0,1,0,0.013237358330349223,0.05975704125793157,0.05463482100528541,843514,0.06997322479796655
Corporations,16587,292641,64192361,25658303,Japan,2019,0,1,0,0.07518516237375585,0.09214716995083906,0.02112633002774049,38534058,0.10843652480984922
Individuals,543,817,163032,160083,Jersey,2019,0,1,0,0.060469011345659594,0.01108897756364759,1.0637422570142342e-4,2949,2.446326201215432e-4
Corporations,5073,63426,801983,506424,Jersey,2019,0,1,0,0.001483947347179076,0.0011512345495234824,0.0064613174311646164,295559,8.317159546568967e-4
Individuals,57479,19250,168822,16663,"Korea, Republic of (South)",2019,0,1,0,0.006294204481754626,0.011482797059780371,0.011260191747867618,152159,0.012622263426610339
Corporations,4141,332644,5529454,1907941,"Korea, Republic of (South)",2019,0,1,0,0.005590738167077772,0.007937448156383387,0.0052742589163123745,3621513,0.010191095998082825
Individuals,3820,1891,11386,4163,Kuwait,2019,0,1,0,0.0015725123481692678,7.744436585436691e-4,7.48341698304673e-4,7223,5.99179862712074e-4
Corporations,621,2348,95360,81881,Kuwait,2019,0,1,0,2.3993154497885157e-4,1.3688784755108187e-4,7.909477872566976e-4,13479,3.793049561278902e-5
Individuals,3563,1322,10268,908,Latvia,2019,0,1,0,3.4298371658364045e-4,6.984004466824516e-4,6.979951494920288e-4,9360,7.764534840073395e-4
Corporations,274,946,15359,4755,Latvia,2019,0,1,0,1.3933323925873392e-5,2.2047613784994402e-5,3.4898501402308397e-4,10604,2.984011985147376e-5
Individuals,403,170,1275,310,Liberia,2019,0,1,0,1.1709796491291688e-4,8.672190977017197e-5,7.894809016146158e-5,965,8.005102693024387e-5
Corporations,612,2803,177955,95650,Liberia,2019,0,1,0,2.8027811430279495e-4,2.554517293514343e-4,7.794847758471802e-4,82305,2.3160987027306184e-4
Individuals,280,140,1252,456,Liechtenstein,2019,0,1,0,1.7224732903319389e-4,8.515751453510221e-5,5.4852271079923675e-5,796,6.603172791344468e-5
Corporations,613,8299,49410,16787,Liechtenstein,2019,0,1,0,4.919005441506554e-5,7.09273127883699e-5,7.807584437815711e-4,32623,9.180254903004795e-5
Individuals,3074,805,13959,3926,Luxembourg,2019,0,1,0,0.0014829890653164893,9.494518733190829e-4,6.021995760703049e-4,10033,8.3228181677838e-4
Corporations,28199,1568582,37831385,25535286,Luxembourg,2019,0,1,0,0.07482469219302205,0.05430638488387463,0.03591616208188666,12296099,0.034601760455072295
Individuals,1503,941,4957,1667,Macau,2019,0,1,0,6.296848629349434e-4,3.3716118174960196e-4,2.944391551183046e-4,3290,2.7292008145129776e-4
Corporations,62,202,14773,14134,Macau,2019,0,1,0,4.141610943602408e-5,2.120641958758528e-5,7.896741193223068e-5,639,1.7981739518192882e-6
Individuals,62758,9087,44816,8528,Malaysia,2019,0,1,0,0.003221327241217275,0.0030482581241255114,0.012294352958692321,36288,0.0030102504303053776
Corporations,669,2706,62322,36641,Malaysia,2019,0,1,0,1.0736717601849148e-4,8.946229483094089e-5,8.520838481074568e-4,25681,7.226745736568254e-5
Individuals,2753,1644,17625,4884,Malta,2019,0,1,0,0.0018448595504344711,0.0011988028703523773,5.393153652965353e-4,12741,0.0010569224187753753
Corporations,1619,13062,175569,129244,Malta,2019,0,1,0,3.7871682807057427e-4,2.520266621927002e-4,0.0020620683857787334,46325,1.3036057639754072e-4
Individuals,144,56,382,140,Marshall Islands,2019,0,1,0,5.2882951896156014e-5,2.5982564338984858e-5,2.8209739412532176e-5,242,2.0074972556600017e-5
Corporations,1684,2231,266394,40314,Marshall Islands,2019,0,1,0,1.1812997281759409e-4,3.8240458536622173e-4,0.0021448568015141364,226080,6.361990094324016e-4
Individuals,1354,302,3107,1419,Mauritius,2019,0,1,0,5.360064910046099e-4,2.1132939110268576e-4,2.652499108650595e-4,1688,1.4002708130388773e-4
Corporations,706,1785,55336,31244,Mauritius,2019,0,1,0,9.155263359410899e-5,7.943399677104306e-5,8.992095616799171e-4,24092,6.779594185795038e-5
Individuals,298541,149009,1063580,317795,Mexico,2019,0,1,0,0.12004241212742071,0.07234171670067413,0.058484470930255335,745785,0.06186617110795018
Corporations,8477,184385,5723278,947236,Mexico,2019,0,1,0,0.0027756353359092763,0.008215679596858858,0.010796883079830958,4776042,0.013439991106721278
Individuals,1550,5370,32189,10070,Monaco,2019,0,1,0,0.003803795182816365,0.0021894051400722083,3.0364650062100605e-4,22119,0.0018348690825596519
Corporations,196,2735,42927,6456,Monaco,2019,0,1,0,1.8917673872857755e-5,6.162106367266455e-5,2.496389151406002e-4,36471,1.026309893533666e-4
Individuals,3812,719,7544,911,Morocco,2019,0,1,0,3.4411692269570093e-4,5.131216371028842e-4,7.467744905595323e-4,6633,5.50236747801355e-4
Corporations,60,10,487,45,Morocco,2019,0,1,0,1.31861109708581e-7,6.990811845362507e-7,7.642007606344904e-5,442,1.243807334435251e-6
Individuals,76589,20605,154463,12826,Netherlands,2019,0,1,0,0.004844833864429265,0.010506138312807901,0.015003859249072408,141637,0.011749416892558498
Corporations,11228,142842,18124382,6683197,Netherlands,2019,0,1,0,0.01958341717380132,0.026017278105847023,0.014300743567340098,11441185,0.03219599506251262
Individuals,28354,6030,51133,2777,New Zealand,2019,0,1,0,0.0010489711243973233,0.0034779226762966303,0.005554576050714842,48356,0.004011344516309712
Corporations,3152,9491,181315,49528,New Zealand,2019,0,1,0,1.4512926759214666e-4,2.6027495887924083e-4,0.004014601329199856,131787,3.7085438276746247e-4
Individuals,10478,4163,22280,749,Nigeria,2019,0,1,0,2.8292379264443465e-4,0.0015154228624936717,0.002052650344198001,21531,0.001786091876513037
Corporations,198,470,6844,5825,Nigeria,2019,0,1,0,1.7068688090055207e-5,9.82445919294887e-6,2.5218625100938185e-4,1019,2.867510574184436e-6
Individuals,26081,12129,75009,750,Norway,2019,0,1,0,2.833015280151215e-4,0.005101900964667318,0.005109293150126748,74259,0.0061601131697543825
Corporations,2079,36241,997025,481561,Norway,2019,0,1,0,0.0014110926189416439,0.001431214410702783,0.002647955635598509,515464,0.0014505382439758646
Individuals,1499,286,2305,1129,Oman,2019,0,1,0,4.264632335054296e-4,1.5677960942764424e-4,2.9365555124573426e-4,1176,9.755441209322983e-5
Corporations,80,4264,38662,10532,Oman,2019,0,1,0,3.086136016557278e-5,5.549872023930293e-5,1.0189343475126539e-4,28130,7.91590504924516e-5
Individuals,8342,3869,26593,10681,Panama,2019,0,1,0,0.004034591494306017,0.0018087809776613202,0.0016342058762454405,15912,0.0013199709228124772
Corporations,27864,48498,708219,471906,Panama,2019,0,1,0,0.0013828010852919472,0.0010166377359981087,0.035489483323865735,236313,6.649951190551979e-4
Individuals,12725,3791,35771,17384,Peru,2019,0,1,0,0.00656655168401983,0.0024330426936382916,0.0024928398196143887,18387,0.001525283142141341
Corporations,1408,49721,287063,93170,Peru,2019,0,1,0,2.730111020344109e-4,4.120746243871247e-4,0.0017933244516222708,193893,5.456233834743306e-4
Individuals,34832,18850,92246,7983,Philippines,2019,0,1,0,0.0030154614641929533,0.006274313167575909,0.006823622522342506,84263,0.0069899893080032525
Corporations,525,6751,257274,143495,Philippines,2019,0,1,0,4.204757763918407e-4,3.693129623621753e-4,6.686756655551791e-4,113779,3.2017908304232673e-4
Individuals,49763,25974,126475,4978,Poland,2019,0,1,0,0.001880366675279033,0.008602473363280393,0.009748619877679436,121497,0.010078714631029885
Corporations,1075,9557,130976,13890,Poland,2019,0,1,0,4.070112919671533e-5,1.8801408054583155e-4,0.0013691930294701287,117086,3.294851257006466e-4
Individuals,15393,8411,59013,10571,Portugal,2019,0,1,0,0.003993040603530466,0.00401389808726836,0.0030155036026188044,48442,0.00401847859746619
Corporations,629,3728,133034,66803,Portugal,2019,0,1,0,1.957492824858297e-4,1.909683086316131e-4,8.011371307318241e-4,66231,1.8637693114701608e-4
Individuals,2657,2876,18593,90,Puerto Rico,2019,0,1,0,3.399618336181458e-5,0.0012646435045935746,5.205088723548471e-4,18503,0.0015349058562593805
Corporations,7520,12818,812674,643982,Puerto Rico,2019,0,1,0,0.0018870262478300312,0.001166581319428774,0.009577982866618947,168692,4.747066671053198e-4
Individuals,2636,754,5381,1941,Qatar,2019,0,1,0,7.331843545031344e-4,3.6600046782219245e-4,5.163949520238529e-4,3440,2.853632462591077e-4
Corporations,160,7838,71024,19651,Qatar,2019,0,1,0,5.758228148629612e-5,1.0195388511396852e-4,2.0378686950253078e-4,51373,1.445658692125388e-4
Individuals,12171,1825,18481,5274,Romania,2019,0,1,0,0.0019921763450023344,0.0012570255799706262,0.0023843106832633965,13207,0.001095579184111638
Corporations,500,1362,22239,8113,Romania,2019,0,1,0,2.3773092957015946e-5,3.1923750437169775e-5,6.368339671954087e-4,14126,3.975118191455284e-5
Individuals,203794,7234,163242,53505,Russia,2019,0,1,0,0.020210731008598767,0.011103261172315618,0.03992344190164988,109737,0.009103170510097586
Corporations,1038,1415,199916,52567,Russia,2019,0,1,0,1.540342878677995e-4,2.869764149645772e-4,0.0013220673158976684,147349,4.1464653149705835e-4
Individuals,14443,5073,48510,25896,Saudi Arabia,2019,0,1,0,0.009781835159306116,0.0032995136023145433,0.002829397682883349,22614,0.0018759315264254247
Corporations,595,28118,812456,163694,Saudi Arabia,2019,0,1,0,4.7966383316969905e-4,0.0011662683837034581,7.578324209625364e-4,648762,0.0018256446468391003
Individuals,1035,317,2685,242,Senegal,2019,0,1,0,9.141195970621254e-5,1.8262613939836215e-4,2.0275750202757503e-4,2443,2.026576775031977e-4
Corporations,42,10,114393,2703,Senegal,2019,0,1,0,7.9204573231621e-6,1.642094331471362e-4,5.349405324441433e-5,111690,3.143005456630615e-4
Individuals,137594,48443,255123,74252,Singapore,2019,0,1,0,0.028047606744238403,0.017352748067682812,0.02695479781061078,180871,0.015004051079689263
Corporations,5263,111927,2769307,1211876,Singapore,2019,0,1,0,0.003551095870871029,0.003975298599393287,0.006703314338698872,1557431,0.004382678960807302
Individuals,36220,8848,66626,4281,South Africa,2019,0,1,0,0.0016170851219103135,0.004531712910076454,0.007095533066124413,62345,0.0051717940662860664
Corporations,5459,18418,317197,47091,South Africa,2019,0,1,0,1.379882559397064e-4,4.553315287296614e-4,0.006952953253839472,270106,7.600900992646332e-4
Individuals,91151,21990,190624,29919,Spain,2019,0,1,0,0.011301464555579227,0.012965707708258245,0.017856569147164724,160705,0.013331192002927296
Corporations,8407,156079,4892998,1112040,Spain,2019,0,1,0,0.0032585517431184536,0.007023825128898369,0.010707726324423602,3780958,0.010639781202696012
Individuals,367,238,4643,3349,St Kitts & Nevis,2019,0,1,0,0.0012650357564301892,3.158037859316929e-4,7.189565530832853e-5,1294,1.0734303507537364e-4
Corporations,8956,9122,125164,86179,St Kitts & Nevis,2019,0,1,0,2.525257460794623e-4,1.79671041850709e-4,0.01140697002040416,38985,1.0970549532343497e-4
Individuals,29921,12171,86866,3256,Sweden,2019,0,1,0,0.001229906366956314,0.00590838071693785,0.005861552867794273,83610,0.006935820063873254
Corporations,4496,108626,5949410,1493346,Sweden,2019,0,1,0,0.004375872460863791,0.008540288686020154,0.005726411033021115,4456064,0.012539559017902447
Individuals,63332,40349,561067,50419,Switzerland,2019,0,1,0,0.019045039654659215,0.03816219745021261,0.012406800114406166,510648,0.042360514818523494
Corporations,15112,244678,29648619,14254522,Switzerland,2019,0,1,0,0.041769268650786257,0.042560147208180674,0.019247669824514032,15394097,0.04331966234300383
Individuals,188870,40052,279033,107780,Taiwan,2019,0,1,0,0.040712318252626396,0.018979038940314035,0.036999815853089944,171253,0.01420619535221249
Corporations,5614,225766,9675686,8421341,Taiwan,2019,0,1,0,0.024676608210986026,0.013889301909816874,0.007150371783670049,1254345,0.003529781698896346
Individuals,32251,6953,58520,9542,Thailand,2019,0,1,0,0.0036043509070937192,0.00398036561549056,0.006318002123566494,48978,0.004062942173046097
Corporations,609,16786,165946,109643,Thailand,2019,0,1,0,3.212810589283988e-4,2.3821299024446132e-4,7.756637720440077e-4,56303,1.5843910486585506e-4
Individuals,7825,2642,19603,6219,Trinidad and Tobago,2019,0,1,0,0.0023491362703013875,0.0013333408605683775,0.0015329250757157241,13384,0.0011102621185848538
Corporations,1170,6367,127733,101437,Trinidad and Tobago,2019,0,1,0,2.972354530113185e-4,1.8335880276051112e-4,0.0014901914832372563,26296,7.399809426766823e-5
Individuals,20515,6682,53540,5585,Turkey,2019,0,1,0,0.0021096520452859382,0.0036416400385058884,0.004018908361445122,47955,0.003978079789056834
Corporations,716,13197,121076,44254,Turkey,2019,0,1,0,1.2967514553430097e-4,1.7380277925854433e-4,9.119462410238252e-4,76822,2.1618046842982998e-4
Individuals,25142,8782,52437,16094,United Arab Emirates,2019,0,1,0,0.006079273055833821,0.003566617084406673,0.004925342141040861,36343,0.003014812924068241
Corporations,1682,11923,302671,96190,United Arab Emirates,2019,0,1,0,2.818604476192979e-4,4.3447967393176905e-4,0.002142309465645355,206481,5.810465661120476e-4
Individuals,502870,169976,1822005,163336,United Kingdom,2019,0,1,0,0.061697784506503844,0.12392764957709976,0.0985127198498615,1658669,0.13759394485736856
Corporations,50196,515631,138132964,35457368,United Kingdom,2019,0,1,0,0.10389884204056732,0.19828779485959605,0.06393303563468147,102675596,0.28893361848939075
Individuals,15690,3514,61918,47311,Uruguay,2019,0,1,0,0.01787103812256455,0.004211488007176085,0.0030736861901571517,14607,0.0012117153889845307
Corporations,3265,5514,101594,75420,Uruguay,2019,0,1,0,2.2099921987158176e-4,1.4583666090713728e-4,0.004158525805786018,26174,7.365478093101416e-5
Individuals,715,1572,12413,31,U.S. Virgin Islands,2019,0,1,0,1.170979649129169e-5,8.442973066487409e-4,1.4006919222194796e-4,12382,0.0010271417776686834
Corporations,2315,6105,110128,40531,U.S. Virgin Islands,2019,0,1,0,1.187658363910777e-4,1.5808708971377458e-4,0.002948541268114742,69597,1.9584900238617684e-4
Individuals,92818,11115,247981,179061,Venezuela,2019,0,1,0,0.06763767321055422,0.016866969338601583,0.018183136061058414,68920,0.005717219457028401
Corporations,3093,953,66314,60673,Venezuela,2019,0,1,0,1.7778686909663855e-4,9.519275086516824e-5,0.003939454921070798,5641,1.5874020754636312e-5
Individuals,10501,3218,18002,1672,Vietnam,2019,0,1,0,6.315735397883776e-4,0.0012244453487706948,0.0020571560664652804,16330,0.0013546458754102408
Corporations,138,135,2406,313,Vietnam,2019,0,1,0,9.171672741952412e-7,3.4537768583043516e-6,1.757661749459328e-4,2093,5.8897935542375115e-6
Individuals,112222,20599,215311,129447,Argentina,2020,0,1,0,0.04763988491085302,0.00925148205209646,0.01665341233793745,85864,0.004177089851117473
Corporations,2672,6297,52380,26855,Argentina,2020,0,1,0,9.938761353212154e-5,8.762677045013176e-5,0.003266659412857092,25525,7.792521217745427e-5
Individuals,209431,47757,363331,33775,Australia,2020,0,1,0,0.012430084226471533,0.015611604727441974,0.031078939952474363,329556,0.016032155769296445
Corporations,16077,341630,6099926,2426536,Australia,2020,0,1,0,0.00898036202531298,0.010204597467827233,0.019654971325038725,3673390,0.011214483649776247
Individuals,29711,16125,212598,6130,Austria,2020,0,1,0,0.002256000482850348,0.009134909880645222,0.004409024380000888,206468,0.010044202312733187
Corporations,1810,18597,715284,206554,Austria,2020,0,1,0,7.644352681256314e-4,0.0011966022694664385,0.0022128194376015483,508730,0.0015531006147320788
Individuals,3034,3340,31778,18000,Bahamas,2020,0,1,0,0.006624471238386014,0.0013654369570134425,4.5023661165637953e-4,13778,6.70268610461853e-4
Corporations,19607,88825,1379247,916523,Bahamas,2020,0,1,0,0.0033919580605958157,0.0023073493750101733,0.023970580504449477,462724,0.0014126490060568206
Individuals,2824,503,2695,609,Bahrain,2020,0,1,0,2.2412794356539348e-4,1.1579874753449643e-4,4.190732337895899e-4,2086,1.0147919301955473e-4
Corporations,270,598,69977,18175,Bahrain,2020,0,1,0,6.726381962190687e-5,1.170648819356409e-4,3.3008908737702656e-4,51802,1.5814620337772716e-4
Individuals,1900,632,6984,1625,Barbados,2020,0,1,0,5.980425423542929e-4,3.0008847969607535e-4,2.819543711757156e-4,5359,2.607032576183096e-4
Corporations,1468,5370,1554639,362402,Barbados,2020,0,1,0,0.0013412128065264535,0.0026007635507029857,0.001794706593590648,1192237,0.003639777519718376
Individuals,47514,9948,99343,7680,Belgium,2020,0,1,0,0.002826441061711366,0.004268569564497024,0.007050936837917343,91663,0.004459198115892352
Corporations,2927,13933,1287030,322677,Belgium,2020,0,1,0,0.0011941946368163984,0.002153079083093415,0.0035784102176020616,964353,0.002944070994670502
Individuals,7870,5903,49894,11335,Bermuda,2020,1,1,0,0.004171576749283637,0.002143845161219356,0.0011678846848173063,38559,0.0018758083430685576
Corporations,12610,277179,10656155,9256235,Bermuda,2020,1,1,0,0.03425638082079676,0.01782673631282978,0.01541638293268261,1399920,0.0042738124596067295
Individuals,171624,34934,200154,39337,Brazil,2020,0,1,0,0.014477045839132813,0.008600216146203932,0.025468493157190006,160817,0.007823384172495559
Corporations,5620,38006,322143,174694,Brazil,2020,0,1,0,6.465246605243135e-4,5.389146756990607e-4,0.0068707432261440335,147449,4.501467036377455e-4
Individuals,2332,2001,24899,12302,British Virgin Islands,2020,1,1,0,0.00452745806525693,0.0010698601168316981,3.4606189135882566e-4,12597,6.128156253438787e-4
Corporations,103383,266948,3531492,2381303,British Virgin Islands,2020,1,1,0,0.008812959309882018,0.005907851065873935,0.12639111155666347,1150189,0.003511409279889283
Individuals,784,91,449,101,Brunei,2020,0,1,0,3.7170644170943744e-5,1.9292629923186974e-5,1.1634327736934792e-4,348,1.6929414751105008e-5
Corporations,27,156,1347,30,Brunei,2020,0,1,0,1.1102693747770047e-7,2.2534032034426782e-6,3.3008908737702654e-5,1317,4.020666187569335e-6
Individuals,528375,140524,2104065,69630,Canada,2020,0,1,0,0.025625662907156562,0.09040745518781826,0.07840928466840459,2034435,0.0989706721240354
Corporations,79598,693134,43606785,16678946,Canada,2020,0,1,0,0.06172707649119808,0.07295001411346409,0.09731270806309836,26927839,0.08220793604526261
Individuals,4029,8132,89614,40695,Cayman Islands,2020,1,1,1,0.014976825391451046,0.003850533937497723,5.97891663929978e-4,48919,0.0023797989661186953
Corporations,184356,2488202,98292459,83207300,Cayman Islands,2020,1,1,1,0.3079417231596089,0.16443395841489095,0.22538482886103373,15085159,0.046053446260749614
Individuals,25427,10194,76415,22167,Chile,2020,0,1,0,0.008158036330072376,0.003283399366548625,0.0037732914715183793,54248,0.002639042791430875
Corporations,9164,89323,659191,208909,Chile,2020,0,1,0,7.731508827176309e-4,0.001102764002286995,0.011203468136011375,450282,0.0013746648536606646
Individuals,416880,39820,3831916,216008,China,2020,0,1,0,0.07949659907007145,0.16464974896378382,0.06186375697670122,3615908,0.17590576503976613
Corporations,3812,140658,3402308,1607178,China,2020,0,1,0,0.005948001710717857,0.005691738490199444,0.0046603688928934265,1795130,0.00548034813461757
Individuals,33720,9846,74832,18480,Colombia,2020,0,1,0,0.006801123804742975,0.003215381029870663,0.0050039481031816475,56352,0.0027413976438341076
Corporations,3961,38848,276180,133175,Colombia,2020,0,1,0,4.92867079953092e-4,4.620229374363763e-4,0.004842529167038526,143005,4.365796265401311e-4
Individuals,13214,5557,30481,7298,Costa Rica,2020,0,1,0,0.0026858550609856185,0.0013097074670126107,0.0019609184530083716,23183,0.0011278006384335272
Corporations,1834,2844,61918,44725,Costa Rica,2020,0,1,0,1.655226592896718e-4,1.0358293953286099e-4,0.0022421606898128396,17193,5.248846906824569e-5
Individuals,4055,7524,30915,3270,Curacao,2020,0,1,0,0.0012034456083067926,0.001328355577005179,6.017499869039615e-4,27645,0.0013448668700985573
Corporations,2036,5457,82646,47829,Curacao,2020,0,1,0,1.7701024642069785e-4,1.3825891696490244e-4,0.002489116229257874,34817,1.0629273701792067e-4
Individuals,6685,4653,236518,3246,Cyprus,2020,0,1,0,0.0011946129799889444,0.010162704330005204,9.920341954261361e-4,233272,0.011348156430516574
Corporations,2021,5965,604246,47300,Cyprus,2020,0,1,0,1.750524714231744e-4,0.0010108462301911096,0.002470777946625817,556946,0.0017002991271845031
Individuals,42625,3929,114019,1849,Czech Republic,2020,0,1,0,6.804804066542077e-4,0.004899167864614378,0.006325423721770988,112170,0.005456817392619106
